6.066	10.8	0.085	871.8764971	36.87592947	7.993	70.049	6.066	6.066	6.066
6.379	12.6	0.984	865.2139738	135.3770844	5.044	75.664	6.379	6.379	6.379
6.36	2.6	4.368	858.5396103	235.9000202	2.358	87.567	6.36	6.36	6.36
5.252	5	0	851.8563142	36.210683	2.515	78.824	5.252	5.252	5.252
6.551	8.2	0	845.1670277	0	2.546	64.187	6.551	6.551	6.551
8.675	7.2	0	838.4747248	21.56281605	5.074	69.654	8.675	8.675	8.675
8.513	11.2	0	831.7824093	5.980998816	6.043	68.753	8.513	8.513	8.513
6.085	11.4	1.009	825.0931121	54.19601526	8.615	60.854	6.085	6.085	6.085
1.754	11.4	3.075	818.409889	111.5969883	10.055	57.3	1.754	1.754	1.754
1.642	11.2	0.601	811.735818	90.45011183	11.837	61.564	1.642	1.642	1.642
3.99	14.2	19.028	805.0739967	125.673704	10.716	78.016	3.99	3.99	3.99
1.112	17	0.962	798.4275403	68.76931181	8.477	61.098	1.112	1.112	1.112
3.431	6.3	3.57	791.7995785	90.10193065	8.678	67.792	3.431	3.431	3.431
0.583	11.8	9.487	785.1932535	170.7596024	4.355	85.618	0.583	0.583	0.583
-1.187	7.4	1.233	778.6117171	135.9311911	11.046	76.411	-1.187	-1.187	-1.187
0.679	12.3	0.236	772.0581282	131.0841315	6.223	70.722	0.679	0.679	0.679
4.258	8.3	1.605	765.5356505	173.8007021	5.897	65.158	4.258	4.258	4.258
-3.538	4.9	3.115	759.0474499	100.8631141	12.035	78.469	-3.538	-3.538	-3.538
-4.496	9.7	2.611	752.5966919	89.12662951	8.98	82.053	-4.496	-4.496	-4.496
-1.078	6.4	0.75	746.1865391	91.89911961	9.425	73.474	-1.078	-1.078	-1.078
0.592	6.4	0.033	739.8201489	54.70782137	10.304	63.875	0.592	0.592	0.592
0.739	8.2	0	733.5006711	17.98533596	8.935	69.849	0.739	0.739	0.739
1.745	12.8	0.527	727.2312449	84.96583615	8.891	65.685	1.745	1.745	1.745
-3.145	16.4	0.133	721.0149973	80.83601153	9.278	63.051	-3.145	-3.145	-3.145
0.14	4.9	0.044	714.8550402	61.51968834	10.312	64.266	0.14	0.14	0.14
5.359	6.8	0.003	708.7544681	107.7310261	10.744	72.085	5.359	5.359	5.359
8.032	6	8.03	702.716356	177.2689106	4.111	71.568	8.032	8.032	8.032
-0.821	15.6	2.3	696.7437568	95.11375377	12.022	76.727	-0.821	-0.821	-0.821
-0.84	11.4	0.007	690.8396995	59.02638026	9.848	65.459	-0.84	-0.84	-0.84
-0.578	9.6	5.438	685.0071866	184.8836108	4.383	78.281	-0.578	-0.578	-0.578
-2.716	5.6	1.509	679.249192	95.0873672	6.959	77.564	-2.716	-2.716	-2.716
-0.476	11.1	2.082	673.568659	161.1922346	6.21	78.475	-0.476	-0.476	-0.476
1.871	14.1	0.033	667.9684983	101.8948201	5.964	70.794	1.871	1.871	1.871
-0.02	12.4	0.717	662.4515856	175.8428401	5.448	80.165	-0.02	-0.02	-0.02
-2.441	15.6	0.059	657.02076	50.40752587	5.186	70.763	-2.441	-2.441	-2.441
